date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:08:44	196/196	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Oct%202022%2010:38:45%20GMT	https://newroman.net/robots.txt		(from )
16:08:44	5656/5656	---M-Z	200	added ('OK')	text/html	etag:%221618-5027ee07d5bc0-gzip%22	https://newroman.net/identicon/	C:/My%20Web%20Sites/identicon/newroman.net/identicon/index.html	(from )
16:08:44	7711/7711	---M-Z	200	added ('OK')	text/css	etag:%221e1f-4fb97d752bd80-gzip%22	https://newroman.net/identicon/css/normalize.css	C:/My%20Web%20Sites/identicon/newroman.net/identicon/css/normalize.css	(from https://newroman.net/identicon/)
16:08:45	878/878	---M-Z	200	added ('OK')	text/css	etag:%2236e-4fb97d761ffc0-gzip%22	https://newroman.net/identicon/css/sticky-footer.css	C:/My%20Web%20Sites/identicon/newroman.net/identicon/css/sticky-footer.css	(from https://newroman.net/identicon/)
16:08:45	19484/19484	---M-Z	200	added ('OK')	application/javascript	etag:%224c1c-4fb97d6aae4c0-gzip%22	https://newroman.net/identicon/js/vendor/modernizr-2.6.2-respond-1.1.0.min.js	C:/My%20Web%20Sites/identicon/newroman.net/identicon/js/vendor/modernizr-2.6.2-respond-1.1.0.min.js	(from https://newroman.net/identicon/)
16:08:46	101595/101595	---M-Z	200	added ('OK')	text/css	etag:%2218cdb-4fb97d752bd80-gzip%22	https://newroman.net/identicon/css/bootstrap.min.css	C:/My%20Web%20Sites/identicon/newroman.net/identicon/css/bootstrap.min.css	(from https://newroman.net/identicon/)
16:08:46	6257/6257	---M-Z	200	added ('OK')	application/javascript	etag:%221871-4fb97d6ba2700-gzip%22	https://newroman.net/identicon/js/vendor/pnglib.js	C:/My%20Web%20Sites/identicon/newroman.net/identicon/js/vendor/pnglib.js	(from https://newroman.net/identicon/)
16:08:47	3057/3057	---M-Z	200	added ('OK')	application/javascript	etag:%22bf1-4fb97d67d1e00-gzip%22	https://newroman.net/identicon/js/vendor/identicon.js	C:/My%20Web%20Sites/identicon/newroman.net/identicon/js/vendor/identicon.js	(from https://newroman.net/identicon/)
16:08:47	11882/11882	---M-Z	200	added ('OK')	application/javascript	etag:%222e6a-4fb97d6c96940-gzip%22	https://newroman.net/identicon/js/vendor/sha.js	C:/My%20Web%20Sites/identicon/newroman.net/identicon/js/vendor/sha.js	(from https://newroman.net/identicon/)
16:08:48	2804/2804	---M--	200	added ('OK')	image/png	etag:%22af4-4fb97d7808440%22	https://newroman.net/identicon/img/identicon.png	C:/My%20Web%20Sites/identicon/newroman.net/identicon/img/identicon.png	(from https://newroman.net/identicon/)
16:08:49	215037/215037	---MCZ	200	added ('OK')	text/html	etag:W/%2267619316f165bc110e524482ccac31d4%22	https://github.com/stewartlord/identicon.js	C:/My%20Web%20Sites/identicon/github.com/stewartlord/identicon.html	(from https://newroman.net/identicon/)
16:08:50	96381/96381	---M-Z	200	added ('OK')	application/javascript	etag:%221787d-4fb97d6aae4c0-gzip%22	https://newroman.net/identicon/js/vendor/jquery-1.11.0.min.js	C:/My%20Web%20Sites/identicon/newroman.net/identicon/js/vendor/jquery-1.11.0.min.js	(from https://newroman.net/identicon/)
16:08:50	614/614	---M-Z	200	added ('OK')	application/javascript	etag:%22266-4fb97d630d2c0-gzip%22	https://newroman.net/identicon/js/main.js	C:/My%20Web%20Sites/identicon/newroman.net/identicon/js/main.js	(from https://newroman.net/identicon/)
16:08:50	29110/29110	---M-Z	200	added ('OK')	application/javascript	etag:%2271b6-4fb97d66ddbc0-gzip%22	https://newroman.net/identicon/js/vendor/bootstrap.min.js	C:/My%20Web%20Sites/identicon/newroman.net/identicon/js/vendor/bootstrap.min.js	(from https://newroman.net/identicon/)
16:08:51	196/196	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Oct%202022%2010:38:52%20GMT	https://newroman.net/identicon/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/identicon/newroman.net/identicon/fonts/glyphicons-halflings-regular.eot	(from https://newroman.net/identicon/css/bootstrap.min.css)
